Filter SHA results: L, M: 13, 00
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,3.04631,0,2.35214,0,1.31725,0
2010-01-07,06:00,2.0356,0,5.06414,0,0.116593,0
2010-01-08,21:00,1.56113,0,4.56244,0,-0.515869,0
2010-02-09,03:00,-1.3557,0,-0.0449615,0,-0.529569,0
2010-02-20,18:00,2.5993,0,-1.58589,0,0.752174,0
2010-02-27,03:00,-1.5235,0,2.23809,0,-0.256329,0
2010-02-28,09:00,-2.37993,0,1.60675,0,0.134111,0
2010-03-09,09:00,-1.87174,0,2.7384,0,-0.695652,0
2010-03-18,18:00,0.191129,0,-0.0682507,0,1.11013,0
2010-03-22,03:00,2.67149,0,1.12478,0,0.189176,0
2010-03-24,00:00,3.2925,0,0.54288,0,0.117155,0
2010-03-27,15:00,1.72151,0,0.496867,0,0.935228,0
2010-04-18,18:00,2.32674,0,1.23165,0,-0.551454,0
2010-04-25,21:00,0.568932,0,0.556152,0,0.0144629,0
2010-04-27,18:00,0.0218949,0,1.54936,0,0.0300214,0
2010-05-14,03:00,3.49756,0,0.594398,0,-0.281107,0
2010-05-16,03:00,0.203718,0,1.84934,0,-0.462651,0
2010-05-23,00:00,0.639101,0,-0.0865002,0,0.0931903,0
2010-05-24,09:00,-2.28049,0,0.579661,0,-0.398195,0
2010-05-27,15:00,1.16204,0,0.0867023,0,-0.236345,0
2010-06-12,18:00,-0.387089,0,1.47082,0,0.0488032,0
2010-06-20,09:00,-1.10946,0,2.30837,0,1.54393,0
2010-06-21,21:00,0.206973,0,2.49095,0,1.12229,0
2010-07-07,00:00,0.730759,0,3.77354,0,1.24511,0
2010-07-11,00:00,1.68709,0,3.31951,0,1.88818,0
2010-07-17,03:00,2.68703,0,2.40998,0,0.838764,0
2010-07-18,03:00,2.35708,0,2.32192,0,0.958017,0
2010-07-19,03:00,1.6137,0,1.10397,0,1.50576,0
2010-08-20,00:00,2.20675,0,-0.436859,0,1.29827,0
2010-08-30,03:00,1.0221,0,-0.957522,0,0.0768194,0
2010-08-31,06:00,-0.0264243,0,-1.12818,0,-0.0354002,0
2010-09-01,00:00,0.877414,0,-1.25341,0,0.320799,0
2010-09-04,09:00,0.910253,0,-1.98656,0,-0.536955,0
2010-09-05,09:00,2.05583,0,-2.2875,0,0.00830457,0
2010-09-11,18:00,-0.783758,0,0.388818,0,0.818159,0
2010-09-12,21:00,-1.40839,0,0.399797,0,0.212013,0
2010-09-22,18:00,-0.114643,0,2.01163,0,0.965228,0
2010-10-02,06:00,-0.830831,0,3.25368,0,-0.473279,0
2010-10-04,00:00,1.26019,0,-0.178516,0,-0.0984369,0
2010-10-14,21:00,1.15236,0,-0.203219,0,-0.549374,0
2010-11-01,00:00,0.949495,0,5.0093,0,-0.359736,0
2010-11-01,18:00,1.03437,0,5.56036,0,1.43395,0
2010-11-07,03:00,2.04072,0,1.65285,0,-0.566059,0
2010-11-10,03:00,1.53,0,0.421401,0,0.556639,0
2010-11-19,18:00,2.15734,0,5.57298,0,0.0614761,0
2010-12-02,18:00,2.7791,0,8.24809,0,0.824401,0
2010-12-03,18:00,3.38619,0,6.38783,0,0.636469,0
2010-12-05,09:00,2.97026,0,3.51566,0,0.377759,0
2010-12-09,21:00,-0.724857,0,5.38304,0,1.18353,0
