Filter SHA results: L, M: 04, 04
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,-10.3619,-0.420076,-2.16099,-1.59669,2.90569,-6.5698
2010-01-07,06:00,-12.7976,-1.50175,-0.350343,-0.442331,3.27485,-6.93643
2010-01-08,21:00,-10.8037,-2.92929,2.80069,0.514405,2.783,-6.41729
2010-02-09,03:00,-11.6359,0.178961,-2.04613,0.134003,4.10685,-7.71276
2010-02-20,18:00,-14.0905,-1.0156,-1.9351,-3.12053,-0.159475,-7.42773
2010-02-27,03:00,-13.0388,-0.254392,-0.00820243,-1.82864,0.519868,-8.57553
2010-02-28,09:00,-14.0482,-1.17143,-0.923394,-2.19171,0.401152,-7.6843
2010-03-09,09:00,-11.6316,-1.39695,-3.53738,0.453567,1.44432,-5.71077
2010-03-18,18:00,-12.839,-3.47503,0.128838,0.273694,3.33297,-8.85915
2010-03-22,03:00,-12.0117,-2.74315,0.340816,0.52836,0.908416,-7.89864
2010-03-24,00:00,-10.9362,-1.8644,1.85512,2.48777,5.04521,-3.19304
2010-03-27,15:00,-11.8719,-2.70089,0.288873,-1.60893,1.65745,-8.94704
2010-04-18,18:00,-11.3133,-3.27176,0.062646,-0.494974,6.20724,-8.40152
2010-04-25,21:00,-10.8086,-3.54684,-1.41028,-2.29807,4.3055,-6.99561
2010-04-27,18:00,-12.103,-3.39184,0.15728,-2.73589,4.78056,-7.55908
2010-05-14,03:00,-12.9326,-1.26939,-1.29012,-1.13033,4.80704,-8.195
2010-05-16,03:00,-13.3093,-2.96232,-0.39622,-1.12193,3.52266,-7.32962
2010-05-23,00:00,-12.9208,-6.19089,-2.20252,-1.51234,2.95184,-5.78341
2010-05-24,09:00,-13.2224,-4.24207,-2.6443,-3.18728,4.36574,-7.79457
2010-05-27,15:00,-12.7298,-5.70968,2.24615,-0.965497,7.04762,-8.42188
2010-06-12,18:00,-12.5265,-0.938724,0.694862,-0.12272,2.40716,-9.84612
2010-06-20,09:00,-15.286,-7.18978,2.04585,0.740441,5.86804,-11.1062
2010-06-21,21:00,-14.777,-4.23826,-1.48515,0.595665,5.79651,-9.48077
2010-07-07,00:00,-12.8873,-4.4362,2.22318,0.0570762,2.70628,-10.1191
2010-07-11,00:00,-15.0377,-4.62568,-0.0546325,0.209246,5.30279,-10.3497
2010-07-17,03:00,-15.1303,-3.23714,-1.98332,-1.13273,6.06994,-5.61989
2010-07-18,03:00,-13.3346,-3.65578,0.143777,-0.0386273,4.53883,-7.90902
2010-07-19,03:00,-13.7402,-3.41795,0.902331,0.637794,7.30894,-10.7243
2010-08-20,00:00,-14.5955,-4.5479,-0.273827,-0.886019,6.39329,-9.11281
2010-08-30,03:00,-14.4811,-5.37958,1.72976,-0.654101,6.64222,-8.03651
2010-08-31,06:00,-13.5195,-6.16073,2.00669,-0.290668,4.63748,-10.8903
2010-09-01,00:00,-13.2603,-6.44372,2.13951,-1.8399,5.5819,-9.24949
2010-09-04,09:00,-15.5298,-4.46868,-0.204782,-1.12241,6.18584,-11.8268
2010-09-05,09:00,-15.64,-4.02212,-0.665476,-0.642474,9.55819,-11.3642
2010-09-11,18:00,-14.2062,-4.34506,-1.22711,-1.21503,6.20635,-10.2396
2010-09-12,21:00,-16.7002,-6.11112,0.734852,-1.71729,6.23147,-9.24255
2010-09-22,18:00,-15.3405,-3.64704,-2.66796,-0.731491,4.51372,-10.8146
2010-10-02,06:00,-12.8317,-3.24604,-2.9622,-1.6665,3.77991,-10.4658
2010-10-04,00:00,-14.5625,-4.35076,-1.8305,-0.788227,6.42479,-9.56065
2010-10-14,21:00,-13.9965,-4.65467,-1.69498,-2.15186,2.32809,-8.80716
2010-11-01,00:00,-15.8617,-5.21699,-2.06198,-2.71747,4.5665,-9.88682
2010-11-01,18:00,-15.096,-6.17186,-2.33008,-4.21171,4.43306,-10.6058
2010-11-07,03:00,-14.2016,-5.94475,-2.36832,-2.11477,3.36877,-11.4037
2010-11-10,03:00,-14.9026,-6.49552,-1.98338,-2.43618,4.88197,-9.3512
2010-11-19,18:00,-13.9478,-4.74892,-0.612018,0.0758084,4.60028,-9.97054
2010-12-02,18:00,-15.1537,-5.70802,-3.09115,-1.43239,3.74015,-9.59914
2010-12-03,18:00,-16.9919,-4.09426,-2.65559,-2.16804,2.05987,-10.634
2010-12-05,09:00,-17.2683,-4.11209,-3.21958,-2.47497,3.44312,-13.8501
2010-12-09,21:00,-15.747,-4.81042,-0.392412,-4.69187,7.26023,-8.39518
2010-12-11,12:00,-17.015,-2.84022,-1.23246,-7.64227,5.42222,-9.85235
2010-12-22,21:00,-16.1994,-7.91407,0.566611,-0.952222,6.13849,-10.8546
2011-01-05,09:00,-15.0325,-4.1483,-1.86244,-0.440986,6.24048,-12.9737
2011-01-24,03:00,-16.5807,-6.60846,-1.37274,-1.11711,7.32646,-9.0527
2011-01-30,15:00,-13.8566,-5.74609,-0.793325,0.517721,5.60285,-12.4802
2011-02-03,15:00,-15.1701,-7.9908,-0.0342478,-1.28663,5.66869,-11.0554
2011-02-13,21:00,-20.5086,-6.9036,1.26382,-3.49534,6.55776,-12.9373
2011-02-17,15:00,-16.8353,-6.90993,-0.344384,-2.15345,10.0134,-10.3146
2011-02-24,12:00,-16.721,-7.39746,1.10665,0.575895,5.95454,-13.0601
2011-02-27,15:00,-15.4098,-6.22792,-0.896808,-2.5819,5.562,-13.3186
2011-03-15,06:00,-17.9026,-8.01204,-1.2168,-1.7588,7.36702,-14.0112
2011-03-16,06:00,-17.9637,-7.2877,0.512255,-1.0018,7.01079,-13.3711
2011-03-17,06:00,-17.609,-6.70712,0.587953,-1.02409,8.6165,-12.938
2011-03-26,18:00,-17.137,-6.31431,-0.845044,-1.5286,8.87337,-14.1096
2011-03-27,18:00,-17.7152,-7.81664,1.33809,-1.99686,8.05997,-13.7309
2011-04-25,18:00,-18.4852,-7.86055,-0.740381,-0.288617,8.48548,-12.1107
2011-04-27,03:00,-17.2236,-7.61121,-0.973157,-0.451419,5.43717,-11.6722
2011-04-28,06:00,-18.1907,-6.60249,-1.01454,-0.354524,5.8956,-14.1318
2011-05-09,15:00,-19.1419,-7.6932,-1.14058,-0.7326,6.81275,-11.4738
2011-05-13,00:00,-18.743,-8.17674,1.95903,-0.477366,8.47305,-12.5708
2011-05-14,09:00,-19.97,-7.62473,0.0570091,-0.867661,5.5848,-12.1838
2011-05-20,00:00,-12.1432,-7.35942,2.61526,-0.539517,6.34497,-15.6979
2011-05-21,00:00,-14.0703,-6.68708,0.96668,-1.21053,6.19071,-14.8778
2011-05-22,21:00,-13.7576,-7.83083,1.4816,-1.20077,5.72343,-14.0247
2011-05-25,15:00,-13.7053,-6.00108,0.817535,-0.334105,6.36904,-11.3231
2011-06-04,09:00,-19.0416,-7.31586,-3.50961,-2.78989,6.18998,-11.559
2011-06-18,18:00,-14.3613,-10.3104,1.11035,-6.10414,8.56847,-13.8013
2011-06-28,18:00,-16.7328,-8.12363,-2.88385,-0.255514,10.1494,-12.0881
2011-07-16,21:00,-17.5738,-6.77089,1.52239,1.74012,8.70424,-13.5683
2011-07-27,18:00,-17.5477,-8.46256,-1.36038,-0.276659,8.74787,-13.8914
2011-07-28,18:00,-19.6722,-7.32402,-0.371757,-1.7762,9.47624,-12.2715
2011-08-03,06:00,-19.6963,-6.68404,-1.05288,-0.696968,6.18859,-12.6056
2011-08-19,09:00,-18.1236,-9.10017,-1.04278,2.43982,10.1034,-16.2433
2011-08-20,09:00,-16.6126,-8.92738,-0.440629,0.45328,7.43349,-14.5482
2011-08-21,12:00,-17.5614,-9.33872,0.252302,-0.127932,7.85684,-14.0771
2011-08-31,15:00,-17.2953,-7.98458,2.65047,0.0624848,9.68283,-14.3018
2011-09-01,00:00,-17.3034,-6.52664,1.4714,0.135084,10.4911,-15.339
2011-09-09,00:00,-18.001,-10.8493,-0.712729,-0.88343,8.57249,-10.1108
2011-09-23,18:00,-19.2133,-9.86975,1.45954,-0.968734,10.2053,-13.3553
2011-10-11,00:00,-21.0662,-8.22324,-0.874045,-1.07576,13.5405,-13.4024
2011-10-14,09:00,-20.2221,-10.9069,0.553162,-0.782111,11.6522,-16.1638
2011-10-18,12:00,-20.4492,-10.3086,-0.784895,-1.70713,11.0968,-11.9204
2011-10-22,15:00,-17.3405,-9.63369,1.19062,-0.0498601,11.4989,-15.1974
2011-10-29,00:00,-19.0412,-9.77342,-1.51633,-0.355247,11.4041,-15.6768
2011-11-06,15:00,-19.7494,-11.7919,0.968486,-2.68009,10.7738,-16.5526
2011-11-10,03:00,-19.4743,-12.5756,-0.355448,0.360714,10.186,-17.5846
2011-11-13,06:00,-13.6286,3.3429,-0.612494,-3.77218,-3.88744,-9.74298
2011-11-18,21:00,-19.4729,-11.06,-0.194484,-0.841252,11.971,-17.2579
2011-11-19,21:00,-20.3966,-9.9481,1.14989,0.930311,13.6474,-16.4673
2011-12-06,12:00,-18.716,-12.4848,0.403038,-0.718086,11.2619,-13.7387
2011-12-16,00:00,-21.709,-11.9112,-0.0527849,-0.828591,11.6084,-14.5754
2011-12-17,00:00,-20.5398,-11.63,-1.87262,-1.45076,13.5152,-15.1403
2011-12-26,00:00,-18.8749,-10.5173,0.329387,1.32932,11.6808,-14.4268
2011-12-27,09:00,-20.5852,-10.589,-0.692055,-1.38962,11.0009,-14.7386
2012-01-04,18:00,-19.4601,-11.6257,1.53835,0.439607,10.6048,-14.665
2012-01-15,03:00,-20.7324,-14.425,1.39362,-1.92554,12.0793,-16.4512
2012-01-19,12:00,-20.6213,-11.9008,0.176642,-1.72452,11.5678,-14.0602
2012-02-11,15:00,-19.4177,-14.3941,0.605604,0.156947,10.922,-17.6804
2012-02-16,21:00,-21.4183,-11.2781,5.66782,0.932834,19.98,-14.649
2012-02-17,21:00,-20.5723,-12.2081,4.07134,1.24243,20.1155,-14.7262
2012-02-23,09:00,-15.4554,-7.24678,2.92599,3.08581,18.8858,-15.7934
2012-03-22,09:00,-22.2687,-13.8599,1.36183,-1.41026,14.1517,-17.9089
2012-03-26,00:00,-21.4818,-12.7192,1.85024,0.198787,11.1911,-20.275
2012-03-29,09:00,-20.8813,-11.7842,0.24263,0.121955,11.8566,-16.8714
2012-03-31,00:00,-22.0196,-11.3106,-1.22522,-0.534337,11.9659,-16.1804
2012-04-06,09:00,-22.5748,-13.8349,-0.0950754,-1.92113,12.662,-14.4977
2012-04-09,06:00,-20.8321,-13.4154,1.12321,-0.953053,15.335,-16.6528
2012-04-16,09:00,-21.7934,-12.7748,-0.902297,-2.35259,12.3408,-18.305
2012-04-21,03:00,-19.0179,-15.0113,-0.499612,-1.72125,13.6184,-16.0415
2012-04-30,09:00,-21.6458,-13.7579,0.825556,0.299107,12.1092,-18.6935
2012-05-04,15:00,-23.0626,-14.4676,0.190369,-3.23761,14.1051,-19.7968
2012-05-05,15:00,-22.5395,-13.6304,0.185291,-1.96454,12.9844,-17.9026
2012-05-07,09:00,-21.5632,-12.7596,0.704384,-3.06881,15.4632,-16.3553
2012-05-21,15:00,-21.7953,-14.4902,-1.36006,-0.95443,16.4018,-16.4727
2012-05-27,18:00,-22.5686,-15.708,-0.92487,0.0559996,15.3301,-19.1644
2012-05-29,06:00,-23.1255,-14.093,-1.78661,-0.116808,13.3519,-16.0977
2012-06-13,21:00,-22.8858,-16.0733,0.512716,0.086342,17.2504,-16.7257
2012-06-15,00:00,-23.3047,-16.2188,0.497916,-0.355646,17.0607,-18.4318
2012-06-21,18:00,-22.8891,-14.5322,0.0416139,0.247494,16.06,-16.5636
2012-06-23,03:00,-21.8184,-14.6067,3.01124,-0.910926,15.142,-16.2607
2012-07-13,21:00,-23.7662,-13.9064,-3.56377,-3.01553,15.0232,-17.2237
2012-07-27,00:00,-20.8968,-16.2392,0.371831,-2.27295,14.0713,-16.0676
2012-07-31,15:00,-22.1664,-15.387,0.450765,-0.662315,14.914,-19.2079
2012-08-10,21:00,-21.4483,-17.5739,1.95792,-2.30243,15.4842,-18.8159
2012-08-30,06:00,-21.9602,-13.8592,-2.45726,0.397376,15.8179,-18.5847
