Filter SHA results: L, M: 10, 09
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,1.48475,-0.687424,-0.24373,0.726474,-3.37486,1.9219
2010-01-07,06:00,-1.07789,1.86434,0.441371,-0.875903,1.03853,3.93652
2010-01-08,21:00,-0.460265,0.771978,-1.21561,1.11846,0.162289,1.8799
2010-02-09,03:00,-0.999095,0.756912,0.104418,1.14438,0.903741,0.887367
2010-02-20,18:00,0.0574947,1.87966,0.52628,0.255331,2.28482,2.68704
2010-02-27,03:00,0.0172676,0.732199,2.43575,0.942124,-0.396262,1.22862
2010-02-28,09:00,2.29484,0.724314,-0.868112,1.1459,-0.370301,0.841108
2010-03-09,09:00,-0.141226,1.72352,1.5115,0.100557,1.16146,2.08134
2010-03-18,18:00,-0.16183,0.241906,0.277416,1.50799,1.24562,-0.0187391
2010-03-22,03:00,-0.122669,-2.24431,-0.574158,0.834309,0.952691,1.64294
2010-03-24,00:00,0.81446,-1.5082,1.16144,-0.386717,-0.673642,2.76653
2010-03-27,15:00,1.08707,1.80278,-0.721582,1.22197,1.34509,0.874707
2010-04-18,18:00,-0.668551,0.914137,-1.75659,1.24516,-1.36702,1.55251
2010-04-25,21:00,-1.85084,1.00284,0.301993,0.770185,0.268859,0.712211
2010-04-27,18:00,-0.394924,1.22603,0.171539,-0.162425,0.312897,0.989794
2010-05-14,03:00,0.131364,2.39715,0.735104,0.787072,1.18368,0.927425
2010-05-16,03:00,0.254244,1.09737,-0.617901,0.177469,-0.612882,2.7142
2010-05-23,00:00,0.801062,-1.47415,-0.406618,0.137676,-1.18846,-0.393295
2010-05-24,09:00,2.16815,-0.50354,-0.248389,1.1888,-0.739224,1.2648
2010-05-27,15:00,-0.875403,2.61753,2.53477,-0.250203,1.9192,3.08801
2010-06-12,18:00,-0.736767,0.708332,0.475026,-0.288688,0.0674613,2.34769
2010-06-20,09:00,0.664487,-0.0755244,-0.487761,0.643735,1.58504,3.22511
2010-06-21,21:00,0.0157058,1.75258,-0.0577521,2.14788,1.54056,2.06791
2010-07-07,00:00,1.27317,-0.174289,-0.930571,1.35295,-0.86538,-0.383158
2010-07-11,00:00,0.0829409,0.785189,-2.02729,1.84984,-2.19482,0.649573
2010-07-17,03:00,-0.497118,0.16458,-0.47987,1.97664,-0.298063,3.87032
2010-07-18,03:00,-0.367055,1.16665,-1.00161,0.459541,-2.42654,1.02659
2010-07-19,03:00,-0.466008,1.66552,-0.744777,0.237868,0.00135192,0.305239
2010-08-20,00:00,-0.168253,0.891878,-0.310004,-0.272235,-0.28486,-0.627355
2010-08-30,03:00,-0.480454,1.64172,-0.0379822,1.0049,0.0983629,2.02584
2010-08-31,06:00,-0.901687,0.387447,0.557677,1.02772,0.888616,2.36807
2010-09-01,00:00,-1.0227,0.415335,1.54529,-0.770118,2.49094,2.17045
2010-09-04,09:00,-0.536613,1.05339,0.112094,0.914737,0.184959,0.25089
2010-09-05,09:00,0.174432,0.17625,0.803628,0.757193,0.56728,2.03423
2010-09-11,18:00,1.50795,-0.307718,0.169461,1.21122,0.305459,2.17995
2010-09-12,21:00,-0.725352,3.03848,-0.188254,1.32553,-0.22526,2.79485
2010-09-22,18:00,0.755202,0.330848,0.363783,0.169238,0.0901021,2.83214
2010-10-02,06:00,-0.242402,0.700612,1.267,-0.39861,1.5706,0.860753
2010-10-04,00:00,1.10622,0.708453,1.76643,-0.173838,0.526254,1.58292
2010-10-14,21:00,-0.0829825,1.52478,-0.802702,1.57683,-1.11886,1.48193
2010-11-01,00:00,0.674963,1.03059,-1.09662,-0.46797,-1.27982,0.504441
2010-11-01,18:00,1.08809,2.3188,-0.579014,0.000323176,-1.23858,0.437053
2010-11-07,03:00,-0.337245,0.300325,0.2175,-0.80963,1.30681,0.0662929
2010-11-10,03:00,0.916602,1.70655,0.033388,0.167766,0.98072,-0.335389
2010-11-19,18:00,1.23941,0.362624,1.61968,0.12394,-0.158487,1.5552
2010-12-02,18:00,-0.0850544,0.993492,-1.16353,0.978871,-0.463905,1.52992
2010-12-03,18:00,0.576352,0.423355,-1.05846,-1.04507,0.137221,1.70658
2010-12-05,09:00,1.35526,-0.533609,1.32845,0.439334,0.0934025,2.4973
2010-12-09,21:00,0.337852,1.81118,0.465336,0.10507,1.42654,0.966349
2010-12-11,12:00,1.28778,5.17368,1.91025,0.580996,-0.189378,0.244011
2010-12-22,21:00,-1.15285,0.207535,0.732205,0.914773,-0.430377,0.0686079
2011-01-05,09:00,-0.784229,0.468392,-0.834352,0.317514,-0.607079,0.281452
2011-01-24,03:00,0.865232,1.15138,0.383948,-0.724451,-1.30676,1.76519
2011-01-30,15:00,1.21776,-0.27478,0.549054,0.680087,-0.0106887,1.59206
2011-02-03,15:00,1.76501,1.5404,0.387803,-0.492825,-0.604945,1.6635
2011-02-13,21:00,-0.642426,0.598936,-0.74323,0.559882,0.0046584,0.622601
2011-02-17,15:00,1.35198,1.77704,0.326457,0.0169111,2.15087,2.26219
2011-02-24,12:00,0.582684,1.11089,1.92431,1.5499,0.655193,1.00259
2011-02-27,15:00,-0.94414,1.09113,0.0103427,0.325891,1.77313,2.90189
2011-03-15,06:00,0.376016,0.254647,0.00712565,1.268,0.427462,0.721563
2011-03-16,06:00,0.579845,0.0010114,1.85354,0.972467,0.720603,1.27022
2011-03-17,06:00,0.574003,0.131711,-0.177709,0.38995,-0.418663,1.70641
2011-03-26,18:00,0.693271,1.50741,0.0647386,1.3019,-0.362614,3.53074
2011-03-27,18:00,1.17675,1.91149,1.56059,0.5555,0.308195,2.62058
2011-04-25,18:00,0.0745194,0.443089,0.988498,0.843566,1.49624,0.0343262
2011-04-27,03:00,3.77051,-0.105688,-1.15256,0.487109,1.11506,1.67493
2011-04-28,06:00,1.95354,1.21565,-0.140524,-1.91395,-0.138153,-0.109574
2011-05-09,15:00,0.956342,-1.06982,0.342688,-1.81584,2.03881,1.11607
2011-05-13,00:00,2.25704,0.150733,0.278487,0.889041,-0.244033,2.53427
2011-05-14,09:00,-0.4579,1.42514,0.986181,1.90227,-0.899036,3.64575
2011-05-20,00:00,1.60902,3.40082,-1.10634,0.510253,2.32028,-0.0979506
2011-05-21,00:00,0.595879,0.438375,-0.352903,3.22085,-0.110029,2.87711
2011-05-22,21:00,2.44888,-0.380599,0.353707,2.75403,-1.12232,-0.941453
2011-05-25,15:00,1.11414,-2.12658,-0.554968,2.17442,-0.0616272,-0.160694
2011-06-04,09:00,-0.971614,3.69247,1.79617,-0.399704,1.06845,3.58501
2011-06-18,18:00,-0.848841,1.77197,1.83975,-0.519855,-0.60549,1.55777
2011-06-28,18:00,0.841333,1.71913,1.50167,0.955822,1.11376,-0.0973826
2011-07-16,21:00,0.866317,0.222281,-0.652509,0.431721,1.66143,1.49458
2011-07-27,18:00,1.43507,-0.623456,0.534161,0.957078,0.946037,2.9293
2011-07-28,18:00,2.09442,-0.0436018,0.438567,1.47407,-1.05547,0.678584
2011-08-03,06:00,1.09473,-0.712483,-0.278006,-0.571472,1.36385,0.284653
2011-08-19,09:00,-0.307613,1.03919,-1.26134,1.78149,-0.244294,3.10754
2011-08-20,09:00,1.08019,1.48098,0.578964,-0.117545,2.04698,-0.0502183
2011-08-21,12:00,1.98876,0.381672,0.694225,0.425496,0.306156,1.2817
2011-08-31,15:00,0.602132,0.47731,-0.70305,0.749436,-0.271638,1.44419
