Filter SHA results: L, M: 09, 09
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,-0.227955,-1.81664,0.00519709,0.920121,0.378335,-0.325626
2010-01-07,06:00,-0.939144,-0.676163,0.428178,-0.499092,-0.48918,-1.45367
2010-01-08,21:00,-0.189,-1.65937,0.0604517,-0.75971,0.95919,-0.433839
2010-02-09,03:00,-1.28798,-0.476104,-0.0263379,0.644248,0.12292,0.254587
2010-02-20,18:00,-2.04712,-1.09023,-0.123159,-0.900624,1.38636,-0.639622
2010-02-27,03:00,-1.49112,0.473522,-0.508312,0.270742,1.10694,0.542212
2010-02-28,09:00,1.0714,-1.42648,-1.40525,-0.581688,-0.0695752,-0.135033
2010-03-09,09:00,-0.943104,-2.15637,0.558899,-0.621842,0.0957529,-0.866982
2010-03-18,18:00,0.0163304,0.638228,0.311248,-0.0713534,1.20567,-0.527357
2010-03-22,03:00,-1.37575,0.651904,0.272475,1.61006,-0.3222,0.847453
2010-03-24,00:00,1.51018,-0.740428,-1.02783,0.429973,-2.48362,0.333443
2010-03-27,15:00,-1.37824,-0.778592,-1.11951,-0.510112,0.592526,-0.157407
2010-04-18,18:00,-0.783668,-2.07281,0.574814,-0.45849,0.142333,-1.31034
2010-04-25,21:00,-0.737986,1.34333e-05,0.85437,-0.133709,1.22538,-0.28762
2010-04-27,18:00,0.846593,-0.103319,0.403774,-0.465467,1.73884,-0.506301
2010-05-14,03:00,-1.9109,-0.233665,-0.191531,-1.25469,-0.687155,1.34255
2010-05-16,03:00,1.56652,-0.769265,1.44992,-0.758104,-0.657133,-0.312797
2010-05-23,00:00,0.14091,-2.62523,-1.72163,0.727275,3.59954,-2.9044
2010-05-24,09:00,0.689571,-2.45222,0.834064,-0.326934,-0.0490332,2.10636
2010-05-27,15:00,-1.16133,0.632914,-1.63241,-0.552207,0.537158,0.597093
2010-06-12,18:00,-1.57434,-1.38669,0.698312,-0.44675,1.57996,-0.597039
2010-06-20,09:00,0.144491,-0.0728228,-0.573039,-0.743909,2.66215,-0.981426
2010-06-21,21:00,-1.59459,0.658854,0.505223,-0.680193,1.45129,-2.95509
2010-07-07,00:00,-0.34363,-1.24462,-0.290547,0.640556,0.942346,-1.92699
2010-07-11,00:00,0.247834,-0.52669,-0.738203,0.098455,0.752941,-0.534123
2010-07-17,03:00,-1.41794,0.346281,-0.425228,-0.122537,3.21374,-1.15509
2010-07-18,03:00,0.417163,-0.51193,0.516488,0.2497,0.171858,-0.683342
2010-07-19,03:00,-0.261606,-1.7449,0.727637,-1.03529,1.64434,-0.502236
2010-08-20,00:00,-0.771043,0.601075,0.209511,0.204189,1.20458,-2.24276
2010-08-30,03:00,-1.3472,-0.492078,0.000359628,-0.492362,1.1033,0.0712598
2010-08-31,06:00,-0.536111,-2.07796,0.745506,0.532864,-0.226484,-0.437817
2010-09-01,00:00,0.0297735,-0.457201,1.19646,0.0603864,0.329255,0.0366818
2010-09-04,09:00,0.415566,-1.49625,1.19851,-0.342699,1.49176,-0.320595
2010-09-05,09:00,-0.779678,-0.936798,0.523537,0.259347,1.63774,-0.799323
