Filter SHA results: L, M: 13, 09
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,-0.498867,0.553422,-0.156784,-1.30137,0.240848,-0.261193
2010-01-07,06:00,-0.126133,0.142831,-0.312635,0.677144,-0.380459,-0.196929
2010-01-08,21:00,1.80177,-0.156164,-0.377265,-0.224555,-0.565861,-0.690767
2010-02-09,03:00,-0.366841,2.09691,-0.437528,0.193297,-0.285049,-0.718845
2010-02-20,18:00,1.21175,0.587167,0.78291,-0.40803,-0.589851,-0.246986
2010-02-27,03:00,-0.265133,1.5121,1.64799,-0.249924,-0.687798,0.575311
2010-02-28,09:00,-1.0467,0.729966,2.77501,1.36167,0.624108,0.672532
2010-03-09,09:00,1.91585,-0.37674,1.3603,-0.459669,0.737478,0.174469
2010-03-18,18:00,-0.870927,2.20396,1.01925,-0.499148,-1.13011,0.798015
2010-03-22,03:00,-2.21221,0.669822,-1.94317,0.340532,0.218024,-0.821891
2010-03-24,00:00,-1.29256,-2.33464,1.1204,-0.128682,-0.74697,0.332888
2010-03-27,15:00,-1.77913,-0.274207,0.0148172,-1.59703,-0.864407,-0.344506
2010-04-18,18:00,0.881398,1.85704,0.0845039,-0.464628,-0.532581,-0.829102
2010-04-25,21:00,2.19664,2.32656,-2.03141,0.881836,-0.714513,-1.0768
2010-04-27,18:00,-1.14769,0.139263,-0.63774,0.250251,-0.0998587,-0.634146
2010-05-14,03:00,0.586583,0.146076,0.158906,-0.317251,-0.118,0.297462
2010-05-16,03:00,-0.990381,1.15093,-1.27546,2.98292,-0.215917,0.343516
2010-05-23,00:00,1.36854,-1.56177,3.10292,-2.70732,-1.5777,-1.06068
2010-05-24,09:00,-1.64228,2.81422,2.12296,0.710061,0.577169,-0.613041
2010-05-27,15:00,0.467623,-1.78544,0.411715,-1.27137,-1.06607,-0.270552
2010-06-12,18:00,0.0545503,0.166864,1.60659,1.82833,-0.44498,0.239097
2010-06-20,09:00,0.202838,0.955471,-1.21022,-0.55699,0.0731865,-0.0839394
2010-06-21,21:00,1.75304,2.98739,0.893433,0.0800853,-0.19859,1.21029
