Filter SHA results: L, M: 05, 00
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,7.30004,0,11.0003,0,-1.46839,0
2010-01-07,06:00,5.74405,0,8.66549,0,-0.834369,0
2010-01-08,21:00,5.27253,0,10.0559,0,1.89537,0
2010-02-09,03:00,15.5862,0,-0.684966,0,1.43111,0
2010-02-20,18:00,11.8496,0,10.9283,0,-0.558918,0
2010-02-27,03:00,9.8738,0,19.2573,0,-2.32809,0
2010-02-28,09:00,7.5341,0,18.2434,0,-1.01435,0
2010-03-09,09:00,8.92093,0,11.8634,0,-4.9721,0
2010-03-18,18:00,15.6917,0,11.7588,0,-0.17799,0
2010-03-22,03:00,12.075,0,9.86888,0,-1.24126,0
2010-03-24,00:00,9.62913,0,11.693,0,-0.277689,0
2010-03-27,15:00,11.7825,0,7.44015,0,0.833897,0
2010-04-18,18:00,6.00622,0,12.556,0,1.00143,0
2010-04-25,21:00,7.56953,0,5.58018,0,-1.88556,0
2010-04-27,18:00,6.38387,0,4.77987,0,-4.82266,0
2010-05-14,03:00,10.5632,0,7.87904,0,3.1242,0
2010-05-16,03:00,8.9978,0,4.41424,0,2.52878,0
2010-05-23,00:00,6.27017,0,10.9096,0,5.77995,0
2010-05-24,09:00,4.61602,0,8.05883,0,0.168675,0
2010-05-27,15:00,11.6519,0,9.26904,0,-4.02295,0
2010-06-12,18:00,11.0699,0,6.33905,0,2.58628,0
2010-06-20,09:00,7.06328,0,1.94188,0,4.26683,0
2010-06-21,21:00,11.933,0,7.0009,0,5.84709,0
2010-07-07,00:00,8.81354,0,3.25505,0,-3.75063,0
2010-07-11,00:00,10.3989,0,5.68012,0,3.94063,0
2010-07-17,03:00,13.7553,0,7.04549,0,-1.01797,0
2010-07-18,03:00,13.3769,0,5.77162,0,-1.71195,0
2010-07-19,03:00,12.4469,0,9.22453,0,-4.17797,0
2010-08-20,00:00,11.3997,0,2.99613,0,1.14357,0
2010-08-30,03:00,3.1826,0,3.47131,0,-1.75994,0
2010-08-31,06:00,3.96482,0,0.237669,0,-1.95632,0
2010-09-01,00:00,3.50797,0,1.1282,0,-4.67636,0
2010-09-04,09:00,4.43588,0,1.46307,0,-2.3563,0
2010-09-05,09:00,5.51169,0,2.22076,0,-3.48885,0
2010-09-11,18:00,4.72311,0,4.50191,0,-0.0876236,0
2010-09-12,21:00,6.55908,0,7.75134,0,-0.499464,0
2010-09-22,18:00,5.40324,0,1.41174,0,0.812824,0
2010-10-02,06:00,9.04644,0,7.43479,0,-0.759639,0
2010-10-04,00:00,10.7256,0,10.08,0,-0.537815,0
2010-10-14,21:00,5.97049,0,5.1262,0,0.158295,0
2010-11-01,00:00,11.9846,0,4.67911,0,0.165329,0
2010-11-01,18:00,11.8506,0,2.33663,0,1.91827,0
2010-11-07,03:00,13.3892,0,3.79815,0,0.367794,0
2010-11-10,03:00,11.737,0,5.86503,0,-0.272291,0
2010-11-19,18:00,12.6687,0,10.29,0,-1.93689,0
2010-12-02,18:00,10.2897,0,2.00611,0,0.842254,0
2010-12-03,18:00,9.98816,0,6.74051,0,-0.0277703,0
2010-12-05,09:00,10.4513,0,7.09995,0,0.94969,0
2010-12-09,21:00,10.3443,0,1.88436,0,-2.10102,0
2010-12-11,12:00,11.1066,0,1.95281,0,-0.0335612,0
2010-12-22,21:00,18.4737,0,8.57386,0,-2.35029,0
2011-01-05,09:00,8.80656,0,5.47444,0,-1.4448,0
2011-01-24,03:00,9.81303,0,11.7484,0,-1.07583,0
2011-01-30,15:00,13.0672,0,3.69539,0,1.24114,0
2011-02-03,15:00,12.5625,0,4.98179,0,-1.78447,0
