Filter SHA results: L, M: 13, 02
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,-0.45684,-1.10745,-6.03685,-3.44306,1.56924,-0.764361
2010-01-07,06:00,-2.56741,1.71935,1.28379,-2.63736,0.547096,0.489723
2010-01-08,21:00,-0.056009,0.428915,-1.21923,-0.771613,1.123,-0.281348
2010-02-09,03:00,-0.454003,0.557967,3.75543,-0.469705,1.24297,1.96008
2010-02-20,18:00,-1.31679,0.993934,-2.29043,-2.28898,1.26217,0.12862
2010-02-27,03:00,1.61821,-0.519971,-1.62755,-0.774906,2.09388,0.205582
2010-02-28,09:00,1.04475,0.0978029,-2.64911,-0.0945432,2.4934,1.13972
2010-03-09,09:00,-0.645508,1.39081,1.87909,-3.82017,3.0737,0.660249
2010-03-18,18:00,-1.27817,-0.0767453,-3.93889,0.605077,0.613374,1.10907
2010-03-22,03:00,-1.08678,-1.85844,-2.24439,1.9359,0.482934,0.355783
2010-03-24,00:00,-0.904921,-0.933351,-1.41492,2.49602,-0.25362,-1.045
2010-03-27,15:00,1.06115,-0.202918,-3.13359,0.406297,-1.24077,-0.224188
2010-04-18,18:00,-0.653725,-0.996844,-1.52097,-1.73789,0.224859,-1.0023
2010-04-25,21:00,0.603516,0.600949,-0.0233016,0.64404,1.27467,0.913926
2010-04-27,18:00,1.01499,1.09916,1.97271,-3.31911,0.365733,1.32351
2010-05-14,03:00,1.76615,0.758967,-2.55681,-0.399082,0.564197,0.364916
2010-05-16,03:00,-0.838638,1.21114,-0.994508,-1.08672,0.905705,0.0872153
2010-05-23,00:00,-1.02384,0.452608,2.42797,-0.540845,-0.470735,-1.21609
2010-05-24,09:00,-1.31272,0.823783,1.33646,-0.980039,0.583249,0.784407
2010-05-27,15:00,-0.909843,0.499201,-0.834442,-3.76161,2.25437,1.37772
2010-06-12,18:00,-0.630602,0.205934,2.22851,-1.01791,-0.0687702,0.291687
2010-06-20,09:00,-0.323112,0.777918,-3.3377,0.224408,2.18692,0.101091
