Filter SHA results: L, M: 12, 05
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,-0.622038,1.1101,0.260251,0.497223,-0.360883,0.609936
2010-01-07,06:00,-1.46491,-0.481607,0.768025,0.995407,-0.197646,0.831431
2010-01-08,21:00,-2.60382,1.05698,-1.97241,0.665199,-0.378412,0.261024
2010-02-09,03:00,1.0047,1.14771,-0.592423,-0.00726163,0.254505,1.16677
2010-02-20,18:00,-0.537368,1.15172,-1.30068,0.597161,0.938128,-0.525233
2010-02-27,03:00,-1.8722,2.45035,1.77162,0.908587,0.522683,-1.21142
2010-02-28,09:00,-1.52434,2.34002,2.02463,2.23989,0.613377,-0.343461
2010-03-09,09:00,0.872085,1.63819,-0.928622,-1.38804,-0.687818,0.754434
2010-03-18,18:00,0.0532887,-0.100412,0.477172,-1.21285,2.27485,-0.768464
2010-03-22,03:00,0.201642,1.36721,0.615669,0.517511,-0.735915,1.01347
2010-03-24,00:00,-0.581545,-0.0020788,0.474564,0.756014,-0.0102164,0.280737
2010-03-27,15:00,-0.81923,2.35868,-0.836869,-1.31638,0.513288,1.21517
2010-04-18,18:00,-0.561109,0.157683,-0.69173,0.644768,-0.162512,0.38156
2010-04-25,21:00,-0.0608634,1.4651,-0.755142,0.754561,-0.216197,0.526782
2010-04-27,18:00,0.390287,1.18091,0.981226,-0.202547,0.160053,-0.0131207
2010-05-14,03:00,-0.968454,2.12486,1.23739,-0.114452,-1.18315,1.44922
2010-05-16,03:00,-1.76843,1.09771,-2.19023,-0.0743642,0.597949,0.3961
2010-05-23,00:00,0.324536,0.240792,3.88694,-1.68546,1.53273,0.562348
2010-05-24,09:00,1.32269,-0.0828619,0.575011,-0.911651,1.14252,0.666086
2010-05-27,15:00,-1.48185,2.90053,-1.77311,2.37589,0.0261401,0.40787
2010-06-12,18:00,-0.0539041,0.33055,-1.10313,1.29393,-0.634267,-0.686035
2010-06-20,09:00,-0.502628,0.87455,0.431188,-1.36254,-1.05954,-0.366494
2010-06-21,21:00,-1.16689,1.6718,-1.012,-0.994057,0.958665,0.556916
2010-07-07,00:00,-0.560187,3.05045,1.30901,1.45718,0.232073,0.313313
2010-07-11,00:00,0.385744,1.48474,-0.770753,0.173264,0.235981,0.456258
2010-07-17,03:00,0.398017,0.56725,-0.543297,-0.656341,0.952536,0.337621
2010-07-18,03:00,0.120549,0.442012,0.521919,-1.19431,-0.13863,0.747283
2010-07-19,03:00,-0.807063,0.0328059,1.31226,-2.62073,0.835652,0.0443645
2010-08-20,00:00,-0.685225,2.31749,-0.777368,1.11998,0.834899,0.531607
2010-08-30,03:00,-1.38624,1.92359,-0.844606,-0.51562,1.12559,0.0430302
2010-08-31,06:00,0.215634,1.58588,3.31108,-1.03702,0.336032,-1.26861
2010-09-01,00:00,0.809005,3.03358,1.43384,-0.096344,0.663833,-1.35267
2010-09-04,09:00,-1.20311,2.15077,0.313908,-0.506099,-1.11694,-0.38058
2010-09-05,09:00,-0.0146419,0.926962,0.166933,1.62394,0.999917,-0.222504
2010-09-11,18:00,1.16795,1.22984,-1.13063,-0.866115,0.0494221,-0.00297081
2010-09-12,21:00,-0.557023,3.1651,-1.99689,-0.160978,0.0927734,-0.413723
2010-09-22,18:00,-0.346091,1.42418,1.29944,1.4483,0.531288,-0.189851
