Filter SHA results: L, M: 09, 00
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,12.1707,0,0.781156,0,4.13408,0
2010-01-07,06:00,10.3679,0,1.28296,0,-1.42852,0
2010-01-08,21:00,9.30938,0,-1.6436,0,-0.335825,0
2010-02-09,03:00,7.24744,0,2.60474,0,-1.62853,0
2010-02-20,18:00,12.9131,0,0.849851,0,1.49266,0
2010-02-27,03:00,8.74746,0,-9.80155,0,3.68529,0
2010-02-28,09:00,7.50738,0,-8.36207,0,3.92921,0
2010-03-09,09:00,14.1376,0,-6.14211,0,-0.464349,0
2010-03-18,18:00,11.3367,0,-3.46016,0,1.22732,0
2010-03-22,03:00,14.7494,0,-3.51369,0,0.853111,0
2010-03-24,00:00,11.325,0,-0.362129,0,1.92005,0
2010-03-27,15:00,10.6263,0,-1.41572,0,3.22196,0
2010-04-18,18:00,9.24973,0,-2.13905,0,1.17225,0
2010-04-25,21:00,9.1239,0,-0.0417478,0,-1.81389,0
2010-04-27,18:00,8.3591,0,3.2013,0,-0.758902,0
2010-05-14,03:00,13.9358,0,0.153126,0,1.21893,0
2010-05-16,03:00,8.83028,0,0.235639,0,0.820014,0
2010-05-23,00:00,8.30902,0,-2.08718,0,3.14215,0
2010-05-24,09:00,5.76424,0,-1.60019,0,-0.124495,0
2010-05-27,15:00,7.9434,0,-1.54463,0,-2.0431,0
2010-06-12,18:00,8.38451,0,-0.444172,0,0.168871,0
2010-06-20,09:00,9.68812,0,3.44349,0,2.3892,0
2010-06-21,21:00,11.6161,0,2.29841,0,2.97993,0
2010-07-07,00:00,8.95004,0,-1.48011,0,0.0334435,0
2010-07-11,00:00,11.0322,0,0.0687604,0,3.75051,0
2010-07-17,03:00,9.35743,0,1.11896,0,0.601427,0
2010-07-18,03:00,8.5461,0,0.78283,0,0.713324,0
2010-07-19,03:00,8.90643,0,-1.7621,0,0.706402,0
2010-08-20,00:00,8.36907,0,4.57552,0,2.40912,0
2010-08-30,03:00,2.56782,0,2.34816,0,1.22599,0
2010-08-31,06:00,2.91663,0,3.61804,0,-0.118889,0
2010-09-01,00:00,4.2948,0,3.20289,0,-1.50276,0
2010-09-04,09:00,8.697,0,5.96775,0,0.867542,0
2010-09-05,09:00,8.4135,0,5.53399,0,1.29128,0
2010-09-11,18:00,6.81123,0,2.47866,0,0.775674,0
2010-09-12,21:00,6.46115,0,1.50578,0,0.53373,0
2010-09-22,18:00,7.42912,0,2.14064,0,1.63359,0
2010-10-02,06:00,8.67804,0,1.27366,0,0.552882,0
2010-10-04,00:00,9.41381,0,2.18338,0,0.501737,0
2010-10-14,21:00,6.02004,0,4.10468,0,0.577545,0
2010-11-01,00:00,6.67336,0,0.565809,0,1.34377,0
2010-11-01,18:00,8.08449,0,-1.02458,0,2.77469,0
2010-11-07,03:00,12.62,0,4.25144,0,1.63735,0
2010-11-10,03:00,8.54596,0,5.38436,0,3.01275,0
2010-11-19,18:00,12.1592,0,0.328125,0,-1.42916,0
2010-12-02,18:00,14.399,0,1.67171,0,0.502206,0
2010-12-03,18:00,15.2709,0,-0.624997,0,0.854679,0
2010-12-05,09:00,12.8822,0,2.70466,0,3.822,0
2010-12-09,21:00,5.27243,0,1.67864,0,2.47416,0
2010-12-11,12:00,8.98738,0,-0.0241649,0,0.363806,0
2010-12-22,21:00,12.8903,0,5.95065,0,0.677107,0
2011-01-05,09:00,6.04122,0,0.811831,0,2.97796,0
2011-01-24,03:00,7.46808,0,1.00406,0,1.5392,0
2011-01-30,15:00,12.7999,0,0.493422,0,1.03,0
2011-02-03,15:00,9.54295,0,3.03459,0,-0.944961,0
2011-02-13,21:00,8.13636,0,-2.28001,0,-0.255735,0
2011-02-17,15:00,3.67825,0,-0.615847,0,1.32699,0
2011-02-24,12:00,8.12474,0,-3.1434,0,0.879935,0
2011-02-27,15:00,6.23598,0,-0.558552,0,0.564438,0
2011-03-15,06:00,10.0222,0,-4.45477,0,0.930927,0
2011-03-16,06:00,9.93681,0,-2.88275,0,0.181869,0
2011-03-17,06:00,11.056,0,-3.82637,0,1.34109,0
2011-03-26,18:00,7.21735,0,1.89101,0,0.313161,0
2011-03-27,18:00,7.96634,0,-0.174792,0,3.2554,0
2011-04-25,18:00,11.9671,0,2.56051,0,2.99428,0
2011-04-27,03:00,12.4349,0,0.270942,0,2.87,0
2011-04-28,06:00,12.0716,0,0.50895,0,3.79852,0
2011-05-09,15:00,13.0204,0,0.250194,0,-0.568278,0
2011-05-13,00:00,12.5822,0,0.964782,0,-2.05641,0
2011-05-14,09:00,12.9616,0,-1.45314,0,1.47968,0
2011-05-20,00:00,11.209,0,2.84304,0,0.994565,0
2011-05-21,00:00,10.9138,0,0.574243,0,-2.67976,0
2011-05-22,21:00,11.5523,0,6.12614,0,0.506342,0
2011-05-25,15:00,13.0415,0,6.51415,0,3.62718,0
2011-06-04,09:00,9.93306,0,1.02006,0,-1.45796,0
2011-06-18,18:00,8.5549,0,1.37533,0,2.12767,0
2011-06-28,18:00,7.01774,0,6.24316,0,-0.120353,0
2011-07-16,21:00,6.7994,0,1.91695,0,2.2627,0
2011-07-27,18:00,10.7442,0,2.40508,0,-1.92572,0
2011-07-28,18:00,9.25945,0,2.58799,0,-2.75781,0
2011-08-03,06:00,8.60627,0,0.42055,0,-1.65223,0
2011-08-19,09:00,10.3162,0,-2.57053,0,-0.976199,0
2011-08-20,09:00,6.51664,0,-3.95846,0,-1.92777,0
2011-08-21,12:00,5.11618,0,-4.63244,0,-0.645457,0
2011-08-31,15:00,8.90159,0,1.73222,0,0.923634,0
2011-09-01,00:00,9.09135,0,3.05105,0,0.0817615,0
2011-09-09,00:00,8.23946,0,3.3419,0,0.520479,0
2011-09-23,18:00,10.2699,0,6.27302,0,1.79394,0
2011-10-11,00:00,9.43105,0,3.01128,0,1.0333,0
2011-10-14,09:00,7.0064,0,1.20229,0,-0.194261,0
2011-10-18,12:00,8.72898,0,3.04387,0,0.160802,0
2011-10-22,15:00,10.7962,0,3.25703,0,-1.47686,0
2011-10-29,00:00,9.81709,0,1.73947,0,0.209312,0
2011-11-06,15:00,9.5797,0,-1.37939,0,2.29313,0
2011-11-10,03:00,8.63609,0,-0.190242,0,0.903722,0
2011-11-13,06:00,10.051,0,-1.18938,0,-0.361976,0
2011-11-18,21:00,9.81237,0,0.716637,0,-0.83999,0
2011-11-19,21:00,11.4113,0,-0.0872264,0,-1.23064,0
2011-12-06,12:00,6.81968,0,1.76976,0,0.710417,0
2011-12-16,00:00,9.82829,0,0.265578,0,0.249835,0
2011-12-17,00:00,10.0408,0,0.486724,0,1.53181,0
2011-12-26,00:00,11.0582,0,2.75986,0,-0.955029,0
2011-12-27,09:00,11.0956,0,0.138284,0,-0.480068,0
2012-01-04,18:00,6.54608,0,2.31073,0,0.0339799,0
2012-01-15,03:00,13.1646,0,2.96373,0,2.0996,0
2012-01-19,12:00,9.47768,0,-5.7405,0,-1.54547,0
2012-02-11,15:00,12.2234,0,1.7396,0,2.81529,0
2012-02-16,21:00,11.9557,0,7.81327,0,-1.40212,0
2012-02-17,21:00,11.6402,0,9.82217,0,0.755504,0
2012-02-23,09:00,6.73009,0,3.84742,0,2.35238,0
2012-03-22,09:00,3.5613,0,3.85107,0,-1.58312,0
2012-03-26,00:00,8.94896,0,5.94886,0,0.15991,0
2012-03-29,09:00,6.50216,0,0.654511,0,-0.558387,0
2012-03-31,00:00,7.27831,0,2.00911,0,-2.11023,0
2012-04-06,09:00,8.22449,0,4.47701,0,-1.96548,0
2012-04-09,06:00,9.23765,0,1.04387,0,1.35256,0
2012-04-16,09:00,10.7422,0,2.37774,0,-0.0825102,0
2012-04-21,03:00,8.086,0,4.64068,0,0.942768,0
2012-04-30,09:00,8.18274,0,3.79083,0,-3.11934,0
2012-05-04,15:00,7.95579,0,3.00581,0,3.50857,0
2012-05-05,15:00,10.0824,0,5.21122,0,3.31032,0
2012-05-07,09:00,9.32972,0,3.98212,0,4.54192,0
2012-05-21,15:00,9.33017,0,1.13312,0,-2.09926,0
2012-05-27,18:00,9.01464,0,2.40895,0,-2.91991,0
2012-05-29,06:00,10.627,0,1.00968,0,1.00609,0
2012-06-13,21:00,7.84448,0,2.79203,0,6.1934,0
2012-06-15,00:00,9.00276,0,3.44467,0,4.53931,0
2012-06-21,18:00,4.89783,0,5.5922,0,-5.28224,0
2012-06-23,03:00,8.28786,0,3.25786,0,-2.99696,0
2012-07-13,21:00,10.9999,0,0.353513,0,-2.27006,0
2012-07-27,00:00,8.63715,0,1.37409,0,1.26579,0
2012-07-31,15:00,3.19613,0,3.11923,0,-2.2278,0
2012-08-10,21:00,10.7858,0,-0.602809,0,2.84766,0
2012-08-30,06:00,9.16169,0,8.94601,0,-0.0893708,0
2012-08-31,09:00,7.84138,0,5.8446,0,1.63052,0
2012-09-11,03:00,7.57755,0,1.67934,0,1.45848,0
2012-09-14,09:00,7.15975,0,0.706798,0,0.860193,0
2012-09-23,15:00,9.67722,0,0.317254,0,-0.245131,0
2012-09-24,18:00,6.64479,0,-0.82649,0,1.15723,0
2012-09-25,18:00,6.24009,0,0.913907,0,1.11624,0
2012-09-28,12:00,7.73558,0,0.375439,0,-0.141883,0
2012-10-20,06:00,8.92713,0,0.341596,0,0.472668,0
2012-10-21,06:00,9.33599,0,0.6776,0,-1.93568,0
2012-10-22,15:00,8.6476,0,3.3003,0,-1.20231,0
2012-10-30,18:00,12.4929,0,3.4932,0,1.24932,0
2012-11-08,15:00,8.35915,0,4.31945,0,1.05099,0
2012-11-09,21:00,8.90866,0,2.50668,0,2.41797,0
2012-11-28,09:00,9.62042,0,4.57804,0,-1.14384,0
2012-12-06,18:00,4.74394,0,-0.0878043,0,0.289193,0
2012-12-07,18:00,2.90744,0,1.60762,0,1.14721,0
2012-12-11,09:00,3.90292,0,-4.76514,0,3.89894,0
2012-12-14,06:00,10.1469,0,-0.138232,0,4.1833,0
2012-12-23,00:00,10.7176,0,4.10931,0,1.09535,0
2012-12-28,00:00,7.66631,0,3.87895,0,-1.10576,0
2013-01-01,12:00,11.7312,0,-0.953135,0,0.0924124,0
2013-01-23,06:00,10.2932,0,-1.97255,0,0.561139,0
2013-01-31,09:00,6.1822,0,3.94737,0,1.86798,0
2013-02-06,06:00,12.4691,0,0.338488,0,3.17077,0
2013-02-11,18:00,8.86998,0,7.73597,0,-0.389871,0
2013-02-25,09:00,6.17518,0,3.08641,0,0.962025,0
2013-03-06,18:00,8.33172,0,4.1646,0,1.29324,0
2013-03-08,06:00,9.95084,0,5.47543,0,0.742271,0
2013-03-11,21:00,8.91221,0,-0.820212,0,1.17759,0
2013-03-13,21:00,10.0263,0,5.69054,0,0.681596,0
2013-03-26,15:00,8.9074,0,2.6546,0,0.526789,0
2013-04-16,03:00,9.08489,0,0.166072,0,-2.96912,0
2013-04-18,03:00,8.00333,0,1.1517,0,1.52478,0
2013-04-19,09:00,7.94741,0,-1.10009,0,0.876168,0
2013-04-21,06:00,8.89572,0,-2.39552,0,0.829429,0
2013-04-22,18:00,9.47678,0,-1.27533,0,2.60881,0
2013-05-03,15:00,11.969,0,3.01004,0,0.539568,0
2013-05-09,09:00,13.1718,0,3.87258,0,3.81697,0
2013-05-12,18:00,9.79553,0,2.04584,0,0.271471,0
2013-06-11,00:00,8.43645,0,1.29255,0,4.36856,0
2013-06-12,21:00,9.50513,0,-0.470057,0,2.774,0
2013-06-14,06:00,7.15589,0,-2.9335,0,4.31231,0
2013-06-16,12:00,6.39126,0,-2.26527,0,-3.62871,0
2013-06-26,09:00,6.53275,0,-1.24449,0,-2.33559,0
2013-07-03,00:00,14.5443,0,-2.29357,0,4.05054,0
2013-07-04,03:00,12.5491,0,-4.42845,0,2.62451,0
2013-07-17,09:00,11.4162,0,-1.17228,0,1.15531,0
2013-07-20,21:00,8.57478,0,-0.298834,0,-1.92987,0
2013-07-21,21:00,11.1562,0,0.715346,0,1.1688,0
2013-10-06,00:00,9.05454,0,3.38749,0,1.57716,0
2013-10-24,03:00,6.83181,0,1.27887,0,2.97652,0
2013-10-25,09:00,7.40686,0,2.55936,0,-2.3839,0
2013-11-19,00:00,11.7684,0,0.433157,0,0.880111,0
2013-11-21,09:00,7.84091,0,1.30255,0,0.974571,0
2013-11-22,15:00,7.85099,0,0.862993,0,3.75765,0
2013-12-02,15:00,10.6417,0,2.00722,0,5.32116,0
2013-12-13,00:00,8.28145,0,9.07468,0,3.30074,0
2013-12-22,03:00,9.1509,0,3.7575,0,1.85473,0
2013-12-23,03:00,9.56644,0,7.3287,0,1.19528,0
2013-12-24,03:00,10.8185,0,10.9575,0,0.963079,0
2013-12-27,03:00,8.79353,0,5.27542,0,-0.744717,0
2013-12-28,18:00,12.2418,0,5.3393,0,3.51514,0
2014-01-17,06:00,5.11508,0,2.08993,0,-1.03734,0
2014-01-18,18:00,7.33537,0,2.1814,0,1.98767,0
2014-01-19,18:00,7.11613,0,4.5469,0,3.41036,0
2014-02-01,00:00,9.13665,0,3.44961,0,2.17891,0
2014-02-05,00:00,8.64838,0,2.01203,0,-0.749782,0
2014-02-13,06:00,12.7462,0,6.43819,0,-2.08538,0
2014-02-26,15:00,13.757,0,2.04422,0,2.78604,0
2014-03-07,15:00,8.169,0,-1.09069,0,0.853408,0
2014-03-09,12:00,10.5563,0,-0.119425,0,1.06122,0
2014-03-15,21:00,11.6741,0,4.41296,0,0.61333,0
2014-03-16,21:00,14.112,0,3.22681,0,0.182894,0
2014-03-24,12:00,10.881,0,-1.59592,0,1.93827,0
2014-04-10,18:00,8.95555,0,0.841322,0,2.32105,0
2014-04-27,15:00,8.11658,0,-0.189962,0,-1.68826,0
2014-04-29,09:00,4.97241,0,3.25091,0,-0.131831,0
2014-05-03,06:00,10.1294,0,2.09831,0,-0.659607,0
2014-05-21,06:00,10.1006,0,1.96492,0,1.05674,0
2014-05-31,09:00,11.1566,0,3.29914,0,4.72917,0
2014-08-09,21:00,10.2464,0,3.22057,0,1.98238,0
2014-08-14,21:00,9.51503,0,1.10835,0,-1.53186,0
2014-08-16,09:00,10.7692,0,0.12692,0,-2.30727,0
2014-08-18,03:00,10.7981,0,0.655466,0,-1.33572,0
2014-08-25,00:00,12.2964,0,2.76738,0,2.50276,0
2014-08-26,03:00,11.0517,0,0.751479,0,1.15287,0
2014-09-07,18:00,9.65558,0,-2.70829,0,5.35632,0
2014-09-15,15:00,8.09378,0,0.388443,0,-1.56624,0
2014-09-21,09:00,12.5214,0,-0.458336,0,1.89322,0
2014-10-03,15:00,13.3545,0,1.31819,0,3.41909,0
2014-10-05,03:00,13.2666,0,-0.66247,0,-4.67341,0
2014-10-07,18:00,10.5234,0,-1.59468,0,-2.24074,0
2014-10-12,03:00,13.8723,0,-0.767657,0,0.230696,0
2015-03-09,18:00,10.4537,0,0.901232,0,3.9869,0
2015-03-11,00:00,10.3961,0,-0.0352015,0,2.24742,0
