Filter SHA results: L, M: 13, 13
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,0.0992245,-0.149273,-1.12707,-0.675757,-2.11581,-1.12522
2010-01-07,06:00,-1.04499,-1.63435,2.12742,-0.513523,-0.0162773,1.85408
2010-01-08,21:00,1.3541,-2.93775,-0.0447798,-1.1107,-0.0605266,0.670205
2010-02-09,03:00,-0.14057,0.777891,-1.12188,1.75981,0.897351,1.54705
2010-02-20,18:00,-0.772663,1.87378,-0.899973,-1.35109,1.12661,0.33738
2010-02-27,03:00,0.867187,1.37747,-0.78939,1.84918,-1.79781,-0.756549
2010-02-28,09:00,0.206884,0.0289155,-0.836193,-0.844911,1.33365,-1.60328
2010-03-09,09:00,1.7965,-1.92086,2.26753,0.539344,0.15362,0.424047
2010-03-18,18:00,-1.11442,1.24769,0.7225,-1.35179,0.429324,1.14757
2010-03-22,03:00,-2.44803,-1.23017,1.17292,-1.70695,1.68438,0.0317995
2010-03-24,00:00,2.9487,2.14788,-2.7517,1.12642,-0.398789,0.468472
2010-03-27,15:00,0.672267,-0.553155,-1.24239,0.395332,-0.460536,0.0086537
2010-04-18,18:00,0.596486,0.821718,-1.04768,1.31905,1.13634,-1.49358
2010-04-25,21:00,0.216208,1.76958,-0.906733,1.40419,-1.72143,-0.584154
2010-04-27,18:00,0.429044,-1.01973,1.36636,-0.425256,0.111822,0.921782
2010-05-14,03:00,1.13107,0.2046,-0.242068,0.42713,-0.527829,1.16555
2010-05-16,03:00,-2.13334,-2.33084,-0.0281801,1.31125,0.363841,0.139394
2010-05-23,00:00,1.2571,1.1991,-0.0725987,-0.948893,0.18464,-0.414309
2010-05-24,09:00,0.0365133,-1.46958,0.898308,-0.697163,1.96791,0.520635
2010-05-27,15:00,-1.46732,-0.341491,-1.8743,0.363037,0.96012,1.1403
2010-06-12,18:00,2.30202,-2.48372,0.23932,0.353104,-0.0395502,-0.682513
2010-06-20,09:00,0.37566,-0.234004,1.64082,-0.141298,1.00508,-0.61489
2010-06-21,21:00,-0.660215,1.09696,1.00409,2.04053,-0.0919536,0.632193
2010-07-07,00:00,2.95129,0.68998,-4.14166,1.87577,-1.77997,1.32466
2010-07-11,00:00,0.857962,-3.10667,1.64597,-0.981786,-0.0888495,0.953746
2010-07-17,03:00,0.798661,-1.88277,-2.92596,0.43754,-0.474945,1.91399
2010-07-18,03:00,0.796945,-0.986607,-0.704239,-2.99427,0.000135422,-0.160482
2010-07-19,03:00,1.65466,-0.489463,1.30652,-0.0966782,0.293089,0.460486
2010-08-20,00:00,0.444556,2.42548,-0.539395,-0.759455,0.772553,-1.88338
2010-08-30,03:00,0.813203,-1.44226,-0.806504,-0.42432,-1.5241,0.358862
2010-08-31,06:00,0.0598178,-2.86084,0.460771,-0.925893,-0.0145898,-1.23014
2010-09-01,00:00,0.354878,-1.52092,0.67324,1.16167,0.973408,0.0332351
2010-09-04,09:00,-0.993329,-0.526234,0.610819,-0.0396254,0.819209,-1.44497
2010-09-05,09:00,2.40525,-0.738307,-1.34178,1.2164,-0.852687,1.29616
2010-09-11,18:00,-2.03258,0.564114,1.47467,-0.33351,0.767925,1.80406
2010-09-12,21:00,0.24258,-2.27529,-2.48455,1.47851,-2.39243,0.347418
2010-09-22,18:00,-2.87999,-1.9412,2.0857,0.21439,0.334995,0.196592
2010-10-02,06:00,-0.128119,-2.07368,-0.626652,-2.42694,-0.320382,-2.45078
2010-10-04,00:00,-0.450399,1.04129,-0.544811,0.970706,1.65668,1.8452
2010-10-14,21:00,-0.452502,1.13903,-0.689323,2.44113,-0.660933,0.601203
2010-11-01,00:00,-0.864673,-0.572488,2.32495,0.179727,1.23806,0.278073
2010-11-01,18:00,-0.318566,-1.01051,0.849093,0.0540271,0.640043,-0.640743
2010-11-07,03:00,0.230103,-0.275703,-0.668036,-0.312579,0.358856,0.445021
2010-11-10,03:00,0.967236,0.106519,-0.869336,-1.2243,0.579015,-1.50469
2010-11-19,18:00,1.54818,0.436765,-1.95782,-0.194367,-0.997149,-0.701425
2010-12-02,18:00,-2.11242,-0.186181,1.14393,-1.06516,1.22491,0.984147
2010-12-03,18:00,1.2463,-1.46923,1.77539,-0.842254,-0.632945,1.62567
2010-12-05,09:00,2.95636,2.27543,0.350197,-0.0199066,1.35775,1.71085
2010-12-09,21:00,-2.4404,-3.43079,0.0941367,0.598056,-0.454696,0.0867972
2010-12-11,12:00,5.84702,-1.30386,1.24325,0.0568321,1.10353,-1.90687
2010-12-22,21:00,-1.0638,2.07976,-1.02615,0.676565,0.931681,1.58327
2011-01-05,09:00,1.73952,-1.6336,0.779102,0.745624,0.629961,1.48387
2011-01-24,03:00,-3.92905,0.621707,-2.71688,-1.09762,0.259023,-4.6838
2011-01-30,15:00,1.89191,-0.273064,2.18953,0.731995,-1.2136,0.844224
2011-02-03,15:00,-1.18649,-0.142841,-0.803524,-0.789744,-0.522681,-1.38444
2011-02-13,21:00,0.0356103,-1.12544,1.2114,0.507219,-0.813903,0.864666
2011-02-17,15:00,0.588061,0.0728977,-0.0365396,-0.373604,0.204513,-0.12103
2011-02-24,12:00,0.876676,1.1615,0.800709,0.380971,-0.56279,0.674214
2011-02-27,15:00,-0.76081,0.796172,0.448663,1.1699,0.691697,0.399336
2011-03-15,06:00,-0.308906,-1.32852,0.138848,-1.3688,-0.870215,0.53104
2011-03-16,06:00,0.390456,-1.65059,1.31084,-0.670758,-0.940531,-0.394674
2011-03-17,06:00,0.865812,-0.642856,1.11137,0.434168,1.29146,-0.545494
2011-03-26,18:00,1.58682,-1.02106,1.01358,-0.291904,-2.14865,-1.4561
2011-03-27,18:00,-0.523933,2.15812,0.0989682,0.277841,0.970675,-0.233543
2011-04-25,18:00,1.35247,-0.533584,0.77158,-0.180385,2.02078,1.14976
2011-04-27,03:00,1.60507,0.685867,-0.915538,1.03051,-2.09409,0.469087
2011-04-28,06:00,-1.25413,0.929653,0.630191,-2.0126,-0.730601,-0.766735
2011-05-09,15:00,4.03767,0.194784,0.0235893,0.403326,1.20852,-2.48275
2011-05-13,00:00,-0.28893,1.38424,-0.420215,-0.354424,-0.000237286,-0.63294
2011-05-14,09:00,0.317347,2.01386,-0.176894,3.56337,-0.102973,1.726
2011-05-20,00:00,-1.94071,1.02881,2.60605,-1.94834,0.975505,-0.125949
2011-05-21,00:00,-0.926691,-1.06804,0.429968,0.602291,0.637199,-1.2214
2011-05-22,21:00,1.29716,1.36328,-1.07371,-2.32871,-0.871046,-0.897254
2011-05-25,15:00,4.89063,-1.49853,-2.14616,0.482335,1.20177,-1.39857
2011-06-04,09:00,2.91013,-4.53321,0.428258,2.8855,-1.5919,-0.940103
2011-06-18,18:00,-0.461913,-4.13253,0.382469,0.167448,0.422699,0.0941094
2011-06-28,18:00,-1.68769,0.72239,1.33257,0.204846,0.492134,0.757315
2011-07-16,21:00,1.16653,0.993221,0.567181,0.421627,1.63484,0.723063
2011-07-27,18:00,1.00723,1.01408,0.420996,0.706908,1.47637,0.604874
2011-07-28,18:00,-0.622632,1.31983,-2.92174,0.356903,-2.70601,1.37592
2011-08-03,06:00,-1.40703,0.0427463,-1.07685,-1.28308,0.620452,0.888869
2011-08-19,09:00,-1.75961,1.8572,0.793592,-0.0850842,-2.83591,1.34534
2011-08-20,09:00,1.38916,-2.67297,0.0313852,-0.204818,0.549805,-1.91824
2011-08-21,12:00,1.94835,1.35143,0.247886,1.03756,0.544263,1.71507
2011-08-31,15:00,0.780624,-0.65731,1.06688,0.391664,2.07879,0.699633
2011-09-01,00:00,-1.26857,-2.20109,1.82591,-0.337137,2.08532,0.592293
2011-09-09,00:00,0.93765,-2.59138,0.138536,-0.753195,2.16969,1.82785
2011-09-23,18:00,-0.348834,-3.11619,1.20482,-0.00518835,-1.27003,1.13436
2011-10-11,00:00,2.11233,-0.946573,0.85601,0.28352,0.92253,0.614979
2011-10-14,09:00,0.0874946,2.81957,-0.728341,-0.135694,2.53885,0.833643
2011-10-18,12:00,-4.06836,-1.26604,1.1468,-2.34167,1.01451,-0.133868
2011-10-22,15:00,1.55099,1.9224,-0.433958,-0.489052,1.71942,-2.06953
2011-10-29,00:00,-0.163212,-1.03647,-0.232712,-0.0266256,1.18926,1.11774
2011-11-06,15:00,-0.534479,1.13967,0.0583331,-0.36948,-0.0650848,1.61717
2011-11-10,03:00,0.489019,-1.04939,0.335596,-0.756657,-1.40913,1.17736
2011-11-13,06:00,1.49667,0.37444,-0.00570384,0.047662,1.32644,0.955115
2011-11-18,21:00,1.11239,-3.10722,-0.166257,1.73393,2.18547,-2.06415
2011-11-19,21:00,2.91528,-1.2057,1.4108,1.12403,2.11402,1.91717
2011-12-06,12:00,0.299453,1.23332,-0.108682,0.999725,-1.6614,-0.419644
2011-12-16,00:00,-0.158751,-0.134046,0.0322924,0.0474193,1.12263,3.11233
2011-12-17,00:00,0.93078,-1.45519,2.10864,-0.0156591,-2.96378,0.764642
2011-12-26,00:00,-2.1942,3.10292,-1.78454,2.14578,2.22018,0.678061
2011-12-27,09:00,0.669811,-1.71394,-0.366762,-0.0528542,-1.57061,2.67662
2012-01-04,18:00,2.60249,0.0484088,0.200189,0.771117,0.651954,-1.11447
2012-01-15,03:00,2.27675,-1.70851,0.860437,-0.88429,-0.952166,0.0507142
2012-01-19,12:00,-0.803816,0.988274,-0.550299,0.0119206,0.465102,-2.37645
2012-02-11,15:00,0.492202,-1.35438,1.49402,-0.110277,-0.984736,1.2288
2012-02-16,21:00,2.45507,1.28585,0.986541,-1.09588,-0.102664,0.507324
2012-02-17,21:00,-3.96012,-0.978158,1.27153,0.765926,0.979093,-0.520828
2012-02-23,09:00,0.92993,0.186203,-2.61822,-1.156,-0.663687,-0.668687
2012-03-22,09:00,0.00419492,-0.392136,-0.975031,0.161703,-0.791164,0.792207
2012-03-26,00:00,0.304444,-0.989686,-0.585081,-0.611603,-1.08563,0.418894
2012-03-29,09:00,0.591416,-1.68944,0.531204,-0.352046,0.0444292,-1.53417
2012-03-31,00:00,-1.58923,-0.665127,0.45864,-1.65365,-0.410962,1.19279
2012-04-06,09:00,1.14783,-1.0496,-1.09819,-0.769779,-1.52698,-2.12582
2012-04-09,06:00,1.51312,-0.872986,-0.585258,0.506662,-0.377663,-0.402482
2012-04-16,09:00,-0.605581,-2.37883,1.55669,-0.536437,-0.343931,2.23736
2012-04-21,03:00,1.0467,0.866366,-0.155833,0.464806,0.183478,0.885018
2012-04-30,09:00,1.71206,-3.52128,-0.238768,1.62216,-1.09327,-0.211467
2012-05-04,15:00,0.839367,-0.552684,1.16835,-1.33411,1.61234,-0.913769
2012-05-05,15:00,-1.05319,0.948174,-0.963769,1.63578,-0.164188,-0.213631
2012-05-07,09:00,0.389088,0.165472,0.281266,0.622142,-0.167979,0.315345
2012-05-21,15:00,0.195174,-2.04424,0.438228,-2.43755,-1.25438,0.351902
