Filter SHA results: L, M: 13, 08
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,2.71793,-0.720194,-0.225007,-0.301812,-0.898965,0.173898
2010-01-07,06:00,-0.228626,-1.03098,-0.721582,1.26915,-0.652076,1.76875
2010-01-08,21:00,1.34004,-1.57182,-0.301029,-0.0891731,1.14823,0.134152
2010-02-09,03:00,-0.303529,0.501853,0.755048,1.9305,0.227068,0.484968
2010-02-20,18:00,1.31813,0.300413,0.635876,-0.472304,0.344778,-0.629655
2010-02-27,03:00,-1.04646,-0.857261,0.932067,-0.724899,0.813359,-0.0909045
2010-02-28,09:00,0.0375153,0.951516,1.60997,0.090353,0.328063,0.226669
2010-03-09,09:00,0.0842865,1.29525,0.502109,1.20644,-0.187374,-0.280871
2010-03-18,18:00,-0.706598,0.0681631,1.42528,-1.62295,-0.18961,-0.435514
2010-03-22,03:00,2.13755,0.424458,-0.448758,1.44559,-1.66223,1.16395
2010-03-24,00:00,-1.01457,-0.946919,1.55252,-0.525558,-0.00285861,0.498876
2010-03-27,15:00,-0.105672,-0.120842,-0.996462,0.343809,0.124164,-0.27751
2010-04-18,18:00,0.372699,-0.913872,-0.921609,-1.3288,-0.853015,0.0150505
2010-04-25,21:00,1.72676,2.1698,-0.488148,2.24677,0.412637,-1.49376
2010-04-27,18:00,-0.0430365,-0.166736,0.821101,0.375284,0.705103,0.611534
2010-05-14,03:00,0.191473,-0.141372,2.35131,0.956361,1.68458e-05,0.858845
2010-05-16,03:00,0.772334,-0.38848,-0.250527,-0.737275,-1.46324,1.64682
2010-05-23,00:00,0.64352,-0.358159,-0.657045,1.65134,1.32495,-0.313042
2010-05-24,09:00,-0.795771,-0.742144,-0.0186109,3.09986,1.51969,0.683185
2010-05-27,15:00,0.435934,0.675512,2.25338,0.446523,1.30892,0.0934785
2010-06-12,18:00,1.83861,0.0223937,0.350681,0.141223,0.61327,1.003
2010-06-20,09:00,-0.375718,-2.22565,1.68239,1.80891,-0.388018,-0.473276
2010-06-21,21:00,0.358068,-0.896387,-0.272444,1.52622,0.893599,-0.17263
2010-07-07,00:00,1.5624,-1.43855,-0.766995,-0.268709,0.213163,0.537951
2010-07-11,00:00,1.74749,1.22827,-2.11032,1.21747,-0.859281,0.858365
2010-07-17,03:00,0.325967,2.15519,0.798704,1.34054,-1.48071,-0.372732
2010-07-18,03:00,2.28446,-0.197459,-0.535897,0.319313,-0.144759,0.208285
2010-07-19,03:00,1.54171,-1.65007,1.30338,1.18083,0.184352,-0.382005
2010-08-20,00:00,0.318589,0.359618,0.157546,-1.03386,0.0119296,-0.803918
2010-08-30,03:00,-0.127415,-1.01462,-0.817228,0.0423739,0.880585,-0.220642
2010-08-31,06:00,-1.20952,-0.638954,1.02815,0.442938,0.833194,-0.594836
2010-09-01,00:00,-0.858057,-0.385787,2.73393,-0.755736,1.55019,-0.0404955
2010-09-04,09:00,-0.675171,-2.01902,0.496923,-2.03301,-1.32792,-0.453419
2010-09-05,09:00,0.866582,-2.3319,2.78619,1.21847,0.536674,-0.464635
2010-09-11,18:00,1.65543,0.0337209,0.516512,-0.90865,0.677977,0.566577
2010-09-12,21:00,1.65445,1.11145,-1.54118,-1.89812,0.104501,0.436702
2010-09-22,18:00,-0.33083,0.531989,-0.694739,-0.3178,0.488017,1.22304
2010-10-02,06:00,0.777275,1.10904,-0.178478,-1.79152,-0.321671,-1.0424
2010-10-04,00:00,-0.766897,0.582199,2.33079,-0.604331,-0.616524,-0.0386454
2010-10-14,21:00,1.7305,-1.08202,0.664925,-0.323789,0.266794,0.0474113
2010-11-01,00:00,0.021841,-1.16981,-0.0454099,-0.4443,-0.381608,0.0683032
2010-11-01,18:00,-0.873963,0.0466093,1.93881,-0.144064,-1.10654,-0.153191
2010-11-07,03:00,1.11515,-0.384849,0.288448,0.19031,-0.0401321,-0.499824
2010-11-10,03:00,-1.68432,-0.184377,0.0684574,-0.15442,-0.631824,1.232
2010-11-19,18:00,1.56492,0.108212,-0.377396,0.500173,0.0463853,0.453386
2010-12-02,18:00,0.954813,-0.648646,-1.18964,-1.26394,-1.21971,0.690925
2010-12-03,18:00,1.92108,-0.759131,-1.24512,1.26282,-0.6296,-1.29113
2010-12-05,09:00,0.534238,0.351663,0.927482,-0.995388,0.00607723,0.83319
2010-12-09,21:00,-0.268226,-0.332122,0.473584,0.531572,-0.425377,-0.319162
2010-12-11,12:00,-0.249792,-0.108109,5.35726,0.269661,0.540289,0.777491
2010-12-22,21:00,-0.571562,-1.27984,-1.70928,1.51533,0.0017755,-0.261216
2011-01-05,09:00,1.62779,1.15484,0.631825,-1.47129,-0.473345,0.15423
2011-01-24,03:00,-0.048471,-1.24174,0.0738891,-0.556523,-0.0865129,-0.0506689
2011-01-30,15:00,-0.0497457,0.207003,-0.0166539,0.225601,-0.281146,-0.589284
2011-02-03,15:00,2.37683,1.09061,-0.819664,-1.29494,0.205004,1.09268
2011-02-13,21:00,2.60155,1.53061,0.601558,-1.63624,-0.0807812,0.212343
2011-02-17,15:00,-0.211637,0.152626,-0.458218,3.3,-0.0243899,0.418534
2011-02-24,12:00,-0.128709,-0.568734,0.829117,-0.768542,0.969661,0.502027
2011-02-27,15:00,1.82978,-1.99658,0.8326,0.0738774,0.524423,-0.30657
2011-03-15,06:00,2.17198,-0.952916,-1.81318,0.940537,0.783247,1.07009
2011-03-16,06:00,1.05811,-0.303046,-0.372756,-0.777815,0.189566,-0.376021
