Filter SHA results: L, M: 10, 03
Date,Center time,Clm_r,Slm_r,Clm_th,Slm_th,Clm_ph,Slm_ph
2010-01-01,12:00,0.320909,-2.76122,0.456291,3.18678,0.479636,-1.43523
2010-01-07,06:00,0.658657,0.813457,0.00352523,-1.02199,-0.206343,-1.07665
2010-01-08,21:00,0.670835,-0.0157769,3.64476,-2.06804,0.200955,-0.931586
2010-02-09,03:00,1.48592,-2.52942,2.31474,-2.60782,-0.751388,0.546038
2010-02-20,18:00,-0.155563,1.97534,1.73542,-2.30513,2.2243,-0.346905
2010-02-27,03:00,1.79376,-1.15939,1.52271,-1.00348,-0.837114,-1.66576
2010-02-28,09:00,1.61328,-0.585529,0.0266173,1.69973,0.135357,-1.24207
2010-03-09,09:00,1.46303,2.29433,6.99949,-1.92398,-0.62787,-1.80406
2010-03-18,18:00,1.78164,0.262457,1.32818,-1.32637,0.700674,-0.741931
2010-03-22,03:00,0.161189,-0.497546,1.97336,1.38668,0.755802,-0.0420584
2010-03-24,00:00,-0.69932,-0.427898,2.65276,-1.36261,0.561516,-0.732188
2010-03-27,15:00,-0.780368,-1.19203,2.59008,-0.624901,1.62417,-0.0109202
2010-04-18,18:00,2.20562,-1.94424,1.78809,-1.30788,0.47595,-1.93151
2010-04-25,21:00,-0.14911,-2.70606,1.80167,-1.87375,0.0681,-2.04235
2010-04-27,18:00,-2.41659,-1.79875,3.98415,-3.9494,-0.540592,-0.608748
2010-05-14,03:00,0.602421,-1.90841,-1.31077,-1.95789,0.0201744,-0.285781
2010-05-16,03:00,2.29622,-2.46622,2.96678,-4.21898,-0.173443,-0.883315
2010-05-23,00:00,2.29702,0.535173,2.67664,-1.51553,1.18641,-1.98903
2010-05-24,09:00,-0.30957,2.93534,2.07137,-2.17663,0.925587,-1.48935
2010-05-27,15:00,-0.448895,-1.8295,0.52669,-1.63673,0.681035,-0.780399
2010-06-12,18:00,1.56679,-1.79637,2.18415,-2.60248,0.0721198,-0.975598
2010-06-20,09:00,1.94004,0.60961,1.44345,-0.953505,1.76394,-0.59513
2010-06-21,21:00,2.86041,-1.13265,3.78253,-1.49223,0.283958,-1.40165
2010-07-07,00:00,-0.161268,-1.28605,2.7159,-0.382586,-0.379592,-0.789979
2010-07-11,00:00,1.46164,-2.22222,0.858835,-2.54672,1.79945,-1.04814
2010-07-17,03:00,3.14129,-3.14293,0.222144,-4.02261,1.1109,-0.584456
2010-07-18,03:00,3.61942,-2.8068,-1.51451,-5.24893,0.223125,-1.16365
2010-07-19,03:00,3.47683,0.694017,3.27027,-3.75064,0.734759,-1.66322
2010-08-20,00:00,0.282727,-1.99574,1.1985,-1.80297,0.805042,-1.15914
2010-08-30,03:00,-0.168689,-2.72304,-0.561387,-2.12926,0.0789318,-0.744967
2010-08-31,06:00,-1.2501,-3.69701,-0.268766,-0.215678,0.741055,-0.858104
2010-09-01,00:00,-1.16455,-3.58349,3.06255,0.293845,0.891966,-0.234472
2010-09-04,09:00,-2.188,-1.6367,3.78142,-1.46889,0.600028,-1.90328
2010-09-05,09:00,0.590389,-0.490614,1.50555,1.66761,0.409687,-0.0897937
2010-09-11,18:00,-1.5675,2.66672,3.36162,-0.935016,-0.22379,-0.891613
2010-09-12,21:00,-0.876807,4.10032,1.5607,-1.3512,-0.399782,-0.440639
2010-09-22,18:00,-0.982057,-3.89075,-0.760884,-1.10916,-0.387543,-0.953762
2010-10-02,06:00,0.186169,-0.6385,-0.606501,0.204612,0.334584,-1.03517
2010-10-04,00:00,1.55031,1.3488,0.199009,-1.1248,0.326422,-1.04777
2010-10-14,21:00,-0.767597,1.95207,3.1291,-2.05819,0.307719,-0.5805
2010-11-01,00:00,2.28396,0.658879,6.51683,-2.05086,0.36705,-1.09015
2010-11-01,18:00,1.18179,0.539623,5.86423,3.25348,1.83401,-1.0047
2010-11-07,03:00,1.39455,-0.622645,3.20642,-3.79196,0.118903,-0.321262
2010-11-10,03:00,-0.316163,-2.99786,1.92031,0.859147,1.15267,-0.386491
2010-11-19,18:00,0.0439479,-0.900912,3.90067,-5.59655,-1.03315,-1.46395
2010-12-02,18:00,1.36197,0.829384,2.16513,-1.65227,0.431,-0.223838
2010-12-03,18:00,-0.175516,1.4309,4.15004,-1.85768,0.190733,-2.14645
2010-12-05,09:00,1.85308,-1.21774,2.52817,-3.92796,0.426827,-1.58242
2010-12-09,21:00,0.747296,1.13729,-0.0183252,-0.0646282,0.252889,0.605998
2010-12-11,12:00,-1.5505,1.82957,1.57924,0.418801,0.723718,0.176151
2010-12-22,21:00,1.31541,-1.89494,1.11776,-1.3711,-1.42773,-0.77126
2011-01-05,09:00,1.03569,0.167801,0.295936,-3.04878,1.92261,0.26336
2011-01-24,03:00,2.56626,1.13466,2.02019,-2.62439,1.51663,-0.137318
2011-01-30,15:00,2.07215,-1.3093,3.73312,-1.61458,-0.727603,-1.93993
2011-02-03,15:00,1.0996,-1.30781,3.93171,-4.27457,0.252335,-1.4458
2011-02-13,21:00,0.333818,0.204833,4.14216,-1.55135,-0.455196,0.0639516
2011-02-17,15:00,1.35531,0.717879,1.3681,-1.80755,-1.02569,-1.39037
2011-02-24,12:00,1.63447,-0.722535,2.99983,-1.34025,-0.377341,-0.873572
2011-02-27,15:00,-0.623044,-1.49617,0.764506,-2.86579,1.15684,-1.47184
2011-03-15,06:00,1.55786,-1.02444,1.18074,-0.705208,-0.582866,-0.753726
2011-03-16,06:00,1.61092,-1.16024,1.53963,3.25117,0.578398,-0.634233
2011-03-17,06:00,1.33457,0.439128,1.13767,3.67834,-0.224661,-0.741203
2011-03-26,18:00,0.126073,-1.4672,0.681355,-2.88158,0.856707,-1.14097
2011-03-27,18:00,1.17908,-0.885036,2.07996,-3.17246,1.58212,-0.367616
2011-04-25,18:00,2.15282,-0.546832,0.734411,-5.39776,1.64933,-0.842224
2011-04-27,03:00,-1.23425,1.50688,1.24322,-2.47073,0.177282,-1.26304
2011-04-28,06:00,-1.10168,0.36328,3.57036,-2.3611,0.807682,-1.02302
2011-05-09,15:00,1.49536,3.31169,2.94456,1.85972,1.28079,-0.791022
2011-05-13,00:00,-1.04834,0.204964,2.2812,-1.2653,0.348978,-0.242085
2011-05-14,09:00,0.988045,-0.18753,2.44655,-3.66803,0.382042,-0.372633
2011-05-20,00:00,0.727304,3.83792,5.29437,-3.05348,-0.581041,-1.79159
2011-05-21,00:00,-0.753523,1.71244,3.45771,-3.96711,0.868043,-1.60838
2011-05-22,21:00,-1.16869,-0.120862,5.18012,-1.88141,-0.526986,-1.28082
2011-05-25,15:00,-1.47896,-2.45489,-0.436693,-4.42662,-1.70245,-1.46781
2011-06-04,09:00,0.710629,3.87151,2.10609,-0.625257,-1.00595,-1.23593
2011-06-18,18:00,-0.040369,3.14996,2.68429,-5.4076,1.19165,-1.18116
2011-06-28,18:00,-1.47686,-1.65059,5.27672,-2.19721,-0.551105,-0.00730181
2011-07-16,21:00,-1.59237,0.447239,4.24686,-0.138533,1.32307,-1.34875
2011-07-27,18:00,-0.788892,-1.08972,2.92548,-0.931232,-0.850396,0.340318
2011-07-28,18:00,-1.80879,-2.28186,3.69755,-1.00081,-0.159362,-1.21033
2011-08-03,06:00,-0.128905,-1.07719,3.80919,0.767422,-0.465433,0.221448
2011-08-19,09:00,-0.606331,-0.851977,2.45342,-2.94333,-0.75866,-1.06829
2011-08-20,09:00,1.32643,-2.21164,1.05425,-5.9699,0.00373071,-1.38732
2011-08-21,12:00,2.53368,-1.35866,2.52277,-5.43064,0.324153,0.29201
2011-08-31,15:00,0.677481,0.11349,4.26788,0.35293,0.861086,-1.07694
2011-09-01,00:00,0.63337,-0.459363,4.87963,0.81997,1.20106,-0.477421
2011-09-09,00:00,1.83004,1.7775,0.713986,-0.72508,0.928823,-0.531043
2011-09-23,18:00,-1.89585,0.521549,5.93965,-1.25794,-0.304588,-0.384953
2011-10-11,00:00,-0.796701,0.855021,5.15009,-2.74473,0.742828,-1.54377
2011-10-14,09:00,-1.10396,0.469939,1.0862,-0.778686,-0.570475,-0.729976
2011-10-18,12:00,-0.911105,-0.851573,1.94941,-4.35688,-0.0593091,-0.39312
2011-10-22,15:00,1.56001,-0.886609,3.72738,-1.55064,-0.245791,-1.3133
2011-10-29,00:00,-0.163675,-1.59206,1.71575,-6.7651,-0.4886,-1.97255
2011-11-06,15:00,0.0781572,1.53087,4.73179,0.944731,0.613037,-1.53144
2011-11-10,03:00,0.173486,2.01722,4.98467,-3.36675,-0.486037,-2.12846
2011-11-13,06:00,1.16859,2.64755,4.13198,-1.00704,-0.188491,-0.876492
2011-11-18,21:00,1.93046,1.70538,2.69395,-3.67015,0.909595,-0.980562
2011-11-19,21:00,-1.51795,0.734938,4.72555,-2.11379,-0.585434,-1.72484
2011-12-06,12:00,-0.22428,1.61547,3.84557,-0.866568,0.124873,-1.10484
2011-12-16,00:00,-3.79122,-1.7281,4.81455,-5.84257,0.140767,-0.942235
2011-12-17,00:00,-1.7637,-2.8182,3.68717,-4.26422,0.798581,-1.68436
2011-12-26,00:00,-1.79989,1.30285,4.67042,-3.82857,-0.992695,-2.46187
2011-12-27,09:00,-0.299912,1.19366,5.55852,-1.82477,-0.130999,-2.24078
2012-01-04,18:00,-2.67663,1.88853,8.13819,-0.720155,-0.292557,-0.849721
2012-01-15,03:00,-2.41321,-0.110378,3.3849,-0.683278,1.96808,-2.43899
2012-01-19,12:00,0.803656,0.157865,2.88471,-3.34227,-0.672632,-1.34225
2012-02-11,15:00,-0.578651,1.18488,3.93063,2.31776,1.64744,-0.0826425
2012-02-16,21:00,-3.57567,-0.0428551,1.68035,0.100564,1.59231,-0.520207
2012-02-17,21:00,-1.77679,-0.0613435,1.59497,-6.13869,2.00145,-1.36619
2012-02-23,09:00,-1.09184,-1.20648,3.43591,-7.76567,0.834985,-1.27776
2012-03-22,09:00,-0.511992,-1.03778,0.347669,-2.72751,0.688892,-1.26235
2012-03-26,00:00,0.546295,1.96201,6.67611,-1.1235,1.91653,-1.28555
2012-03-29,09:00,-1.32544,3.27692,4.49592,-1.97354,0.548204,-1.97307
2012-03-31,00:00,-2.8402,1.00069,5.49421,-2.49532,-0.457511,-2.22271
2012-04-06,09:00,-2.8014,1.85345,5.08401,-1.35112,-1.15742,-1.09061
2012-04-09,06:00,1.74981,0.0823708,4.51946,-1.73448,-0.303304,-2.87198
2012-04-16,09:00,-1.25737,0.356865,3.59026,-1.77916,1.20302,-1.62402
2012-04-21,03:00,-0.233864,2.33339,3.99493,-0.863051,0.706821,-2.88882
2012-04-30,09:00,1.22469,0.0542206,1.97852,-1.33883,-0.418616,-0.977253
2012-05-04,15:00,-0.0907307,1.15806,1.83207,-1.43781,2.20726,-1.61234
2012-05-05,15:00,-0.504453,1.05197,5.1501,-1.34595,1.85893,-1.27764
2012-05-07,09:00,-0.888504,2.5378,2.70543,-0.772097,-0.0627955,-1.74053
2012-05-21,15:00,-1.08815,1.07941,6.55279,-2.67074,0.318196,-1.47605
2012-05-27,18:00,-0.948951,-0.60378,2.91391,-3.48074,-2.08548,-1.95872
2012-05-29,06:00,-2.3767,-1.05525,2.85575,-2.58633,-0.563027,-1.93388
2012-06-13,21:00,-2.04788,2.04524,1.77681,-2.31778,1.58678,-1.99776
2012-06-15,00:00,-2.9437,3.36779,0.13521,-2.2291,1.96331,-1.5145
2012-06-21,18:00,-0.972858,1.19676,3.90798,-0.248243,0.299431,-2.40384
2012-06-23,03:00,-2.18368,2.61346,4.43635,-1.24726,-0.867705,-0.97606
2012-07-13,21:00,-1.19874,1.65408,5.54495,-3.00929,0.0140103,-1.26749
2012-07-27,00:00,-1.84897,3.07011,3.17206,-4.42104,-0.0967164,-1.30331
2012-07-31,15:00,-0.93426,-1.6471,2.95828,-1.08732,-0.387985,-1.66319
2012-08-10,21:00,-0.346991,1.11721,4.79286,0.273779,2.41545,-2.52092
2012-08-30,06:00,-1.87162,0.299959,6.70578,-2.43382,-0.838195,-2.48884
2012-08-31,09:00,-1.93024,1.07881,5.17424,-1.40737,0.307094,-1.41939
2012-09-11,03:00,-0.701726,0.820255,1.66034,-1.07135,-0.235737,-0.845163
2012-09-14,09:00,-0.901868,0.837197,4.49304,-1.15611,0.92866,-0.796489
2012-09-23,15:00,-2.02265,-1.37929,2.76757,-2.4894,0.156921,-1.57653
2012-09-24,18:00,-1.08265,-2.08838,2.50508,-1.7035,0.712551,-1.59619
2012-09-25,18:00,-0.0614088,-0.311787,5.95538,-3.20343,-0.71745,-1.05812
2012-09-28,12:00,-2.19821,-0.280957,6.06314,-2.69735,0.558205,-1.82476
2012-10-20,06:00,0.931339,-0.220496,2.7736,-2.3251,-0.0674062,-2.23568
2012-10-21,06:00,-0.477714,-0.646695,3.42385,-0.919903,-0.163922,-3.06263
2012-10-22,15:00,0.195597,-0.251281,2.1848,-3.54543,0.38398,-1.31404
2012-10-30,18:00,1.08105,-0.142474,0.37165,-2.84357,0.731487,-1.69246
2012-11-08,15:00,-0.10262,-0.30748,1.99727,-5.05965,0.137844,-2.20757
2012-11-09,21:00,-0.360141,2.34654,2.9569,-2.2307,0.505596,-3.13427
2012-11-28,09:00,-3.39894,0.233061,2.93359,-2.23284,0.303112,-2.4535
2012-12-06,18:00,-2.3065,4.15217,3.20044,-1.61645,0.907948,-2.34501
2012-12-07,18:00,-0.356575,2.25562,0.908336,-3.37508,0.237409,-1.7835
2012-12-11,09:00,-1.4282,0.687583,3.68077,-1.25497,1.4104,-1.76915
2012-12-14,06:00,0.23578,4.77044,4.008,3.42477,0.82401,-1.19711
2012-12-23,00:00,-2.68226,-1.71843,2.47681,-3.22413,0.166726,-2.71212
2012-12-28,00:00,-2.52914,0.0401539,2.94569,-3.23862,-0.113747,-2.84169
2013-01-01,12:00,-1.94337,1.70446,3.96924,-1.77714,-0.61396,-2.74941
2013-01-23,06:00,-1.87357,-0.0949931,1.9691,-4.45658,0.100142,-3.08082
2013-01-31,09:00,0.985943,1.18019,4.57769,0.0161702,-0.174107,-2.4427
2013-02-06,06:00,-1.7835,1.27321,3.33098,2.31403,2.29594,-3.36566
2013-02-11,18:00,-2.75817,3.93005,5.42535,-0.0424587,0.730482,-3.43494
2013-02-25,09:00,-2.91706,0.737207,3.8442,-0.897089,0.644362,-0.338121
2013-03-06,18:00,-1.52664,2.79753,3.55946,-2.59869,-0.568533,-0.96083
2013-03-08,06:00,-1.95563,1.81141,4.76909,-2.13692,0.551261,-1.83805
